experiment,threshold,time_step,regime,C_A,C_B,w_H,w_OPs,w_OPt,w_T,w_G
stochastic,0.01,93,mixed,0.6720608710423874,0.6702203813592332,1.1878706856020518,0.3752971356231424,0.9986454825555618,0.8622276304762915,0.4775967941980673
stochastic,0.01,94,mixed,0.669519712260541,0.6715823390862253,1.1878706856020518,0.3752936671330132,0.9986388389661981,0.8626677247458847,0.4755577905926966
stochastic,0.01,95,mixed,0.6696287449147762,0.6725104629609494,1.1878706856020518,0.37528804763826534,0.998651241172783,0.8623895439967416,0.4757861578090208
stochastic,0.02,5,mixed,0.6777823457751653,0.6772337905915851,1.1878706856020518,0.3752814365681051,0.9985324354337306,0.866652190045615,0.47924623283634055
stochastic,0.02,6,mixed,0.674194169854571,0.6769915378571681,1.1878706856020518,0.37528465746333267,0.9985679257388298,0.8625386694148073,0.4789631401957001
stochastic,0.02,7,mixed,0.6755924504901569,0.6770112956103436,1.1878706856020518,0.3752850986042503,0.9985534194415647,0.8627413162286942,0.4798718142607158
stochastic,0.02,8,mixed,0.675713318568235,0.6783602528020595,1.1878706856020518,0.37528503856016515,0.9985676839709043,0.8623353200808053,0.48015432617842874
stochastic,0.02,9,mixed,0.6752582708249357,0.6780721690405457,1.1878706856020518,0.37528626431285483,0.9985845477120533,0.861620591647861,0.4802113224466793
stochastic,0.02,10,mixed,0.6767227400532426,0.6761442946720574,1.1878706856020518,0.3752882908042622,0.9985657919563244,0.8635001142639606,0.4802070552104534
stochastic,0.02,11,mixed,0.6730996319061088,0.677294939731682,1.1878706856020518,0.3752899574254601,0.9986091567857096,0.8617529198484452,0.478619049849596
stochastic,0.02,12,mixed,0.6729367598668885,0.6767670358826909,1.1878706856020518,0.3752904417167323,0.9985741746535265,0.8625403879206741,0.4780497893187605
stochastic,0.02,13,mixed,0.6786068970115183,0.6729447361025522,1.1878706856020518,0.37529005337269983,0.9985083536581533,0.8671922706111672,0.4795269637605936
stochastic,0.02,14,mixed,0.6778824864146198,0.6715116194800688,1.1878706856020518,0.37528860218788607,0.9985348998392872,0.8651130040219785,0.480150900879236
stochastic,0.02,15,mixed,0.6814406295362395,0.6725983158349446,1.1878706856020518,0.3752877288375209,0.998524372579088,0.8658979716517183,0.4822546148083953
stochastic,0.02,16,mixed,0.6806431849838533,0.6729976457061877,1.1878706856020518,0.37528642323323974,0.9985483199359715,0.8655056676958045,0.48191459301704037
stochastic,0.02,17,mixed,0.6776297103150565,0.6703983659835993,1.1878706856020518,0.375286064341244,0.9985716807423213,0.8622675469302731,0.4815728675583483
stochastic,0.02,18,mixed,0.6815821951964999,0.671183921774268,1.1878706856020518,0.37528700350010513,0.9985273813229867,0.8683069237754675,0.4810622059474287
stochastic,0.02,19,mixed,0.6816693046722018,0.6726625230573798,1.1878706856020518,0.3752851171565981,0.9985177881711469,0.8703961957676007,0.47992300799400694
stochastic,0.02,20,mixed,0.6822397183462982,0.6752594755085667,1.1878706856020518,0.37528479622289457,0.9984276604671237,0.8713052268062593,0.4798695248133549
stochastic,0.02,21,mixed,0.6835638709118199,0.6737508296374217,1.1878706856020518,0.37528696929910893,0.9984763825376268,0.8718081012778383,0.4804971853989316
stochastic,0.02,22,mixed,0.6810159274494685,0.6727866140488574,1.1878706856020518,0.37528936558703946,0.998524897692266,0.8690612689255588,0.4802144729839094
stochastic,0.02,23,mixed,0.6832080457972147,0.6733122603276314,1.1878706856020518,0.3752912638175344,0.9985306209705804,0.869560352072854,0.48145924271895135
stochastic,0.02,24,mixed,0.6784399364827174,0.6723253183384983,1.1878706856020518,0.37529438611168076,0.9985932886335581,0.8657735583498395,0.48015358520888285
stochastic,0.02,25,mixed,0.6770715708915607,0.6713373803471341,1.1878706856020518,0.37529656539900974,0.9986211174139958,0.8645197658920706,0.4798697553217178
stochastic,0.02,26,mixed,0.6784970465824951,0.6698928032961884,1.1878706856020518,0.37529927568524113,0.9986071440415447,0.869124300781283,0.47833580425914307
stochastic,0.02,27,mixed,0.674888517585738,0.6685561089929491,1.1878706856020518,0.375298888237095,0.998577170786359,0.8649537665857107,0.4781102979103835
stochastic,0.02,28,mixed,0.6731001543748274,0.6703166341273176,1.1878706856020518,0.37529784081529566,0.9985963696713991,0.8612055731231741,0.4789027959796558
stochastic,0.02,29,mixed,0.6718863868246554,0.666588642203777,1.1878706856020518,0.375297483466392,0.9986696175190591,0.8590251667278475,0.47924225594805003
stochastic,0.02,30,mixed,0.6733931544377844,0.667105914343155,1.1878706856020518,0.3752952332995031,0.998681221939959,0.8608710688469496,0.4793010518033595
stochastic,0.02,31,mixed,0.6723669693435311,0.6677417884247774,1.1878706856020518,0.37529356774551675,0.9987355704079557,0.8601027945707191,0.47895991842638724
stochastic,0.02,32,mixed,0.6720466262563963,0.6675213708203652,1.1878706856020518,0.3752905560757824,0.9987237363965896,0.8599821736437564,0.4787883309915193
stochastic,0.02,33,mixed,0.6752445996527028,0.6685905201368748,1.1878706856020518,0.3752896378991824,0.9987062015221472,0.8630663132980061,0.4793561413695772
stochastic,0.02,34,mixed,0.6745316778208672,0.6695866763765836,1.1878706856020518,0.37528946999559676,0.9986870417174465,0.8611485228664764,0.47992425281476175
stochastic,0.02,35,mixed,0.673472219568477,0.667451312373464,1.1878706856020518,0.37529047974565966,0.9986498080588229,0.8587006415987603,0.4805505461077761
stochastic,0.02,36,mixed,0.6768114903236873,0.6681503374507468,1.1878706856020518,0.37528987983504974,0.9986642657621575,0.8605144511961769,0.4819142622077804
stochastic,0.02,37,mixed,0.6777971593298968,0.6647385640301068,1.1878706856020518,0.37529064304611875,0.9986398493424836,0.8623965908424116,0.4815713924584181
stochastic,0.02,38,mixed,0.6826095727240157,0.6662695735069372,1.1878706856020518,0.3752911252864212,0.9985888313272104,0.8682508380221113,0.4817420548039381
stochastic,0.02,39,mixed,0.6773585474866759,0.6713080299233338,1.1878706856020518,0.37529065781161747,0.9985963798230497,0.8635099329051565,0.4806631004561659
stochastic,0.02,40,mixed,0.67694153996896,0.6725717989709115,1.1878706856020518,0.37529059333631254,0.9985786361208897,0.8619508412498602,0.48123292408038704
stochastic,0.02,41,mixed,0.6755640311830005,0.6710463621578272,1.1878706856020518,0.3752898189515457,0.9985684191990059,0.863580714287124,0.4793577144369734
stochastic,0.02,42,mixed,0.6772935718585039,0.6744117330140857,1.1878706856020518,0.3752858135613811,0.9985088383130327,0.8646958265735742,0.4799845097853911
stochastic,0.02,43,mixed,0.6797725657651064,0.6743891919178566,1.1878706856020518,0.37528433974925113,0.9985191273004883,0.8675619688144491,0.4801651227849725
stochastic,0.02,44,mixed,0.6790112293192314,0.6727915633404712,1.1878706856020518,0.3752845380164951,0.9985222926336377,0.8690317564551812,0.4788022749753522
stochastic,0.02,45,mixed,0.6781440449070976,0.6783284688942962,1.1878706856020518,0.375282588996167,0.998581049527151,0.8661436622475897,0.47975894940518715
stochastic,0.02,46,mixed,0.6777975744889537,0.6824569816495544,1.1878706856020518,0.37528221891603664,0.9986109473717952,0.8660505463170068,0.47953394543872374
stochastic,0.02,47,mixed,0.6758336076263272,0.6829818217932264,1.1878706856020518,0.37528203989958336,0.9985840615816274,0.8620362793002994,0.48038893676013217
stochastic,0.02,48,mixed,0.6757507783681376,0.6822259774892687,1.1878706856020518,0.3752813014131453,0.99857202619632,0.8653592166348879,0.47850978199064353
stochastic,0.02,49,mixed,0.6795842349234555,0.6829992605953881,1.1878706856020518,0.3752825783791181,0.9985601832544114,0.869016214575659,0.4791884973169651
stochastic,0.02,50,mixed,0.6735944278609347,0.6844925024988918,1.1878706856020518,0.3752833106247525,0.9985509562306986,0.8661240007707665,0.47658180713588016
stochastic,0.02,51,mixed,0.674112301762403,0.6784345472289054,1.1878706856020518,0.37528282383512673,0.9986071663437789,0.8670749905319688,0.4764151129028821
stochastic,0.02,52,mixed,0.6753377569911377,0.6789602541676552,1.1878706856020518,0.37528428956031434,0.9985286644613669,0.8701811726998707,0.4756236320301042
stochastic,0.02,53,mixed,0.6756834334682804,0.6808479700237606,1.1878706856020518,0.3752831466379994,0.9985141042668932,0.870702090764165,0.4755613902381624
stochastic,0.02,54,mixed,0.67583101625818,0.6770723539288344,1.1878706856020518,0.37528453394397104,0.9985348959371884,0.8724205015590787,0.47471124552920063
stochastic,0.02,55,mixed,0.6748553143460254,0.6757396250185583,1.1878706856020518,0.3752857615362785,0.9985323591407124,0.8725552556675907,0.4739765269134703
stochastic,0.02,56,mixed,0.6752036807784891,0.6757915206391444,1.1878706856020518,0.3752871626502099,0.9985668128929845,0.8714453504524545,0.4748258295111983
stochastic,0.02,57,mixed,0.6745604497002305,0.6753692560401258,1.1878706856020518,0.37528920549409517,0.9985855457509603,0.8705236239138745,0.4748206367274995
stochastic,0.02,58,mixed,0.672601341976865,0.6723436187047259,1.1878706856020518,0.37529030261391544,0.9985681410556826,0.8690412491751767,0.47425505750805785
stochastic,0.02,59,mixed,0.6751957491093135,0.6671121680520049,1.1878706856020518,0.37528933294838074,0.9985966987051759,0.8696456668405741,0.47572845290688115
stochastic,0.02,60,mixed,0.6743993328372289,0.6702497208912093,1.1878706856020518,0.3752903780488682,0.9986087407309773,0.8639793786868077,0.47827849768157504
stochastic,0.02,61,mixed,0.6718648405890064,0.671261432608569,1.1878706856020518,0.3752926339503201,0.9986792388791296,0.8606651785001393,0.47828105866665827
stochastic,0.02,62,mixed,0.6724605899978572,0.6730919827016285,1.1878706856020518,0.37529204395033466,0.9986831576026372,0.8597951378863847,0.47918890123556146
stochastic,0.02,63,mixed,0.6750186838711167,0.6710067637445767,1.1878706856020518,0.3752925574026827,0.9986267933638506,0.8635130240992146,0.47895958732932054
stochastic,0.02,64,mixed,0.6734074426921824,0.6689101779678691,1.1878706856020518,0.37529048275483595,0.9986939891046551,0.8595739853837625,0.479980812465302
stochastic,0.02,65,mixed,0.6753490006286536,0.6750040475910815,1.1878706856020518,0.37528914447062134,0.9987185954508156,0.8608652890872219,0.48060987653891696
stochastic,0.02,66,mixed,0.6738856270869809,0.6784472948725333,1.1878706856020518,0.3752875049976168,0.9986566395797002,0.8610207113731697,0.479528317779896
stochastic,0.02,67,mixed,0.6747556139405646,0.6773725777692345,1.1878706856020518,0.37528452868932927,0.9986100579142908,0.8633024599310106,0.4789028241917821
stochastic,0.02,68,mixed,0.6765891250180832,0.6796239124190562,1.1878706856020518,0.3752832038295141,0.998583361505259,0.8649985417926475,0.47924871106373435
stochastic,0.02,69,mixed,0.6801360940164589,0.680629572132616,1.1878706856020518,0.37528292518572653,0.9985450385125063,0.8701356890971639,0.47891372206970767
stochastic,0.02,70,mixed,0.6773095725872164,0.6778825924038847,1.1878706856020518,0.37528221715433113,0.9985917719713772,0.8693764118022573,0.4773207616719854
stochastic,0.02,71,mixed,0.6743110852843388,0.6737996512024264,1.1878706856020518,0.37528268907835355,0.9986296260620238,0.8675271285468579,0.47624267140622356
stochastic,0.02,72,mixed,0.6698586259994099,0.6753664342763043,1.1878706856020518,0.3752819885372164,0.9986027828327098,0.8642020942874582,0.4749423893433544
stochastic,0.02,73,mixed,0.6740299319132833,0.6751212741360078,1.1878706856020518,0.37528008940054064,0.9985570512919288,0.8676502717355097,0.47601886348143585
stochastic,0.02,74,mixed,0.6706832557900639,0.6726909857874631,1.1878706856020518,0.37527726846040893,0.998534818384629,0.8668049727788192,0.47415323410065663
stochastic,0.02,75,mixed,0.6684935769835637,0.665374557920934,1.1878706856020518,0.3752734102658033,0.9985565573355502,0.8659879542762315,0.473019617349329
stochastic,0.02,76,mixed,0.6687637360148726,0.6644112704925302,1.1878706856020518,0.3752690860880842,0.9985375184972808,0.8659406058661551,0.4732402744869987
stochastic,0.02,77,mixed,0.6690864621399797,0.6646734319715797,1.1878706856020518,0.37526879274679464,0.9985160979263051,0.8638535126111673,0.47459948562502924
stochastic,0.02,78,mixed,0.6678395703879492,0.6644796087848056,1.1878706856020518,0.3752693829481918,0.9985449652392795,0.8625242601431076,0.47442875198904366
stochastic,0.02,79,mixed,0.669402033582943,0.6652355861402224,1.1878706856020518,0.37527230690274116,0.9985408186761517,0.8611121648427641,0.4763508607208049
stochastic,0.02,80,mixed,0.6694142956839813,0.6663590952255145,1.1878706856020518,0.3752773208161004,0.9985476756815913,0.861007439150633,0.47640837259005364
stochastic,0.02,81,mixed,0.6721291903356668,0.6707142356674634,1.1878706856020518,0.37528008765136833,0.9985339737274037,0.8608385995692982,0.47845096308750135
stochastic,0.02,82,mixed,0.6729887951413633,0.6720914341356489,1.1878706856020518,0.3752837871145001,0.9985419461540982,0.8617237279596534,0.4785642316869819
stochastic,0.02,83,mixed,0.6716254902476271,0.6725216815287499,1.1878706856020518,0.37528884306768157,0.998584182161329,0.8603264473979569,0.4783380497404389
stochastic,0.02,84,mixed,0.6764845517514243,0.6727729015574082,1.1878706856020518,0.3752914356928898,0.9985723631839137,0.8623671366173487,0.4806664587736068
stochastic,0.02,85,mixed,0.6703242565736038,0.6706723105003626,1.1878706856020518,0.37529746183162294,0.9986684645701068,0.8579999139075623,0.47867560902952394
stochastic,0.02,86,mixed,0.6735855420293726,0.674266822081383,1.1878706856020518,0.37530116694391663,0.9986971010549353,0.8596354428462696,0.48009518033851206
stochastic,0.02,87,mixed,0.6714233581591843,0.6759581926832533,1.1878706856020518,0.3753025736812191,0.9987152572262836,0.8581210061002598,0.47941431721930217
stochastic,0.02,88,mixed,0.6771990427253,0.67542370362986,1.1878706856020518,0.3753022097132018,0.9986635310782,0.8633431212868254,0.48060515890723154
stochastic,0.02,89,mixed,0.6760893302856863,0.6732775698889444,1.1878706856020518,0.3753002546972219,0.9986089943294347,0.8651197993268944,0.4788487222997732
stochastic,0.02,90,mixed,0.6761005176668896,0.6701832085125626,1.1878706856020518,0.37529895209283115,0.998641824668861,0.8651501616193695,0.4788462467273541
stochastic,0.02,91,mixed,0.6725594978771925,0.6715739814004604,1.1878706856020518,0.3752972350584617,0.998609407744788,0.8642364950524893,0.4768610033081949
stochastic,0.02,92,mixed,0.6750810970092755,0.6709167757344054,1.1878706856020518,0.3752964863188487,0.9985650435414536,0.8655048237413272,0.47793650931244763
stochastic,0.02,93,mixed,0.6720608710423874,0.6702203813592332,1.1878706856020518,0.3752971356231424,0.9986454825555618,0.8622276304762915,0.4775967941980673
stochastic,0.02,94,mixed,0.669519712260541,0.6715823390862253,1.1878706856020518,0.3752936671330132,0.9986388389661981,0.8626677247458847,0.4755577905926966
stochastic,0.02,95,mixed,0.6696287449147762,0.6725104629609494,1.1878706856020518,0.37528804763826534,0.998651241172783,0.8623895439967416,0.4757861578090208
stochastic,0.03,5,mixed,0.6777823457751653,0.6772337905915851,1.1878706856020518,0.3752814365681051,0.9985324354337306,0.866652190045615,0.47924623283634055
stochastic,0.03,6,mixed,0.674194169854571,0.6769915378571681,1.1878706856020518,0.37528465746333267,0.9985679257388298,0.8625386694148073,0.4789631401957001
stochastic,0.03,7,mixed,0.6755924504901569,0.6770112956103436,1.1878706856020518,0.3752850986042503,0.9985534194415647,0.8627413162286942,0.4798718142607158
stochastic,0.03,8,mixed,0.675713318568235,0.6783602528020595,1.1878706856020518,0.37528503856016515,0.9985676839709043,0.8623353200808053,0.48015432617842874
stochastic,0.03,9,mixed,0.6752582708249357,0.6780721690405457,1.1878706856020518,0.37528626431285483,0.9985845477120533,0.861620591647861,0.4802113224466793
stochastic,0.03,10,mixed,0.6767227400532426,0.6761442946720574,1.1878706856020518,0.3752882908042622,0.9985657919563244,0.8635001142639606,0.4802070552104534
stochastic,0.03,11,mixed,0.6730996319061088,0.677294939731682,1.1878706856020518,0.3752899574254601,0.9986091567857096,0.8617529198484452,0.478619049849596
stochastic,0.03,12,mixed,0.6729367598668885,0.6767670358826909,1.1878706856020518,0.3752904417167323,0.9985741746535265,0.8625403879206741,0.4780497893187605
stochastic,0.03,13,mixed,0.6786068970115183,0.6729447361025522,1.1878706856020518,0.37529005337269983,0.9985083536581533,0.8671922706111672,0.4795269637605936
stochastic,0.03,14,mixed,0.6778824864146198,0.6715116194800688,1.1878706856020518,0.37528860218788607,0.9985348998392872,0.8651130040219785,0.480150900879236
stochastic,0.03,15,mixed,0.6814406295362395,0.6725983158349446,1.1878706856020518,0.3752877288375209,0.998524372579088,0.8658979716517183,0.4822546148083953
stochastic,0.03,16,mixed,0.6806431849838533,0.6729976457061877,1.1878706856020518,0.37528642323323974,0.9985483199359715,0.8655056676958045,0.48191459301704037
